comments,duration,languages,published_date,date,tags,views,year,month,name,url
15,704,26,1462288114,2016-05-03,"['communication', 'design', 'future', 'history', 'innovation', 'journalism', 'product design', 'public health', 'sanitation']",914011,2016,May,Alice Rawsthorn,"https://www.ted.com/talks/alice_rawsthorn_pirates_nurses_and_other_rebel_designers
"
64,716,26,1462373557,2016-05-04,"['activism', 'big problems', 'collaboration', 'communication', 'community', 'empathy', 'identity', 'personal growth', 'potential', 'self', 'social change', 'society', 'technology']",1836233,2016,May,Dan Pallotta,"https://www.ted.com/talks/dan_pallotta_the_dream_we_haven_t_dared_to_dream
"
120,758,23,1462460685,2016-05-05,"['adventure', 'aging', 'beauty', 'communication', 'death', 'entertainment', 'exploration', 'future', 'humanity', 'identity', 'literature', 'performance', 'relationships', 'space', 'storytelling', 'universe', 'visualizations']",876021,2016,May,Monica Byrne,"https://www.ted.com/talks/monica_byrne_a_sci_fi_vision_of_love_from_a_318_year_old_hologram
"
74,686,24,1462547687,2016-05-06,"['TEDx', 'collaboration', 'demo', 'education', 'entrepreneur', 'future', 'innovation', 'interface design', 'invention', 'potential', 'product design', 'science', 'technology', 'virtual reality', 'visualizations']",1132257,2016,May,Michael Bodekaer,"https://www.ted.com/talks/michael_bodekaer_this_virtual_lab_will_revolutionize_science_class
"
96,745,26,1462805528,2016-05-09,"['Bioethics', 'CRISPR', 'DNA', 'Debate', 'biotech', 'choice', 'disease', 'engineering', 'future', 'genetics', 'health', 'humanity', 'innovation', 'journalism', 'life', 'morality', 'potential', 'public health', 'science', 'society', 'technology']",1498103,2016,May,Jennifer Kahn,"https://www.ted.com/talks/jennifer_kahn_gene_editing_can_now_change_an_entire_species_forever
"
43,891,25,1462892747,2016-05-10,"['brain', 'cognitive science', 'collaboration', 'communication', 'language', 'mind', 'neuroscience', 'science', 'speech']",1800490,2016,May,Uri Hasson,"https://www.ted.com/talks/uri_hasson_this_is_your_brain_on_communication
"
38,259,33,1462977893,2016-05-11,"['Africa', 'Buddhism', 'Slavery', 'TED Fellows', 'activism', 'art', 'beauty', 'creativity', 'culture', 'global issues', 'identity', 'inequality', 'motivation', 'race', 'social change', 'society', 'visualizations']",987388,2016,May,Sanford Biggers,"https://www.ted.com/talks/sanford_biggers_an_artist_s_unflinching_look_at_racial_violence
"
28,643,25,1463065529,2016-05-12,"['big problems', 'biotech', 'cancer', 'disease', 'future', 'health', 'health care', 'illness', 'innovation', 'life', 'medical research', 'medicine', 'potential', 'science', 'technology']",766188,2016,May,Sangeeta Bhatia,"https://www.ted.com/talks/sangeeta_bhatia_this_tiny_particle_could_roam_your_body_to_find_tumors
"
107,816,38,1463149758,2016-05-13,"['body language', 'children', 'communication', 'decision-making', 'intelligence', 'motivation', 'parenting', 'psychology', 'teaching']",6406853,2016,May,Kang Lee,"https://www.ted.com/talks/kang_lee_can_you_really_tell_if_a_kid_is_lying
"
35,363,31,1463496380,2016-05-17,"['TED Fellows', 'big problems', 'cancer', 'design', 'disease', 'entrepreneur', 'future', 'health', 'health care', 'illness', 'innovation', 'invention', 'medical research', 'medicine', 'potential', 'product design', 'science']",1183075,2016,May,Laura Indolfi,"https://www.ted.com/talks/laura_indolfi_good_news_in_the_fight_against_pancreatic_cancer
"
68,808,23,1463581329,2016-05-18,"['PTSD', 'culture', 'death', 'depression', 'film', 'humanity', 'journalism', 'life', 'mental health', 'military', 'pain', 'social change', 'violence', 'war']",768077,2016,May,Sebastian Junger,"https://www.ted.com/talks/sebastian_junger_our_lonely_society_makes_it_hard_to_come_home_from_war
"
212,1070,23,1463670567,2016-05-19,"['TEDx', 'activism', 'community', 'empathy', 'feminism', 'global issues', 'government', 'identity', 'inequality', 'law', 'policy', 'sex', 'sexual violence', 'social change', 'society', 'trafficking', 'women']",1811102,2016,May,Juno Mac,"https://www.ted.com/talks/juno_mac_the_laws_that_sex_workers_really_want
"
51,313,37,1463757880,2016-05-20,"['Internet', 'Surveillance', 'TED Fellows', 'corruption', 'crime', 'government']",1258881,2016,May,Trevor Timm,"https://www.ted.com/talks/trevor_timm_how_free_is_our_freedom_of_the_press
"
372,778,29,1464015495,2016-05-23,"['TED Books', 'beauty', 'books', 'creativity', 'failure', 'humanity', 'identity', 'personal growth', 'self', 'writing']",2190919,2016,May,Lidia Yuknavitch,"https://www.ted.com/talks/lidia_yuknavitch_the_beauty_of_being_a_misfit
"
70,734,32,1464102638,2016-05-24,"['brain', 'cognitive science', 'communication', 'future', 'health', 'identity', 'language', 'mental health', 'mind', 'neuroscience', 'science', 'self', 'speech', 'writing']",2275945,2016,May,Mariano Sigman,"https://www.ted.com/talks/mariano_sigman_your_words_may_predict_your_future_mental_health
"
34,434,35,1464188438,2016-05-25,"['adventure', 'art', 'beauty', 'big problems', 'climate change', 'exploration', 'glacier', 'meditation', 'nature', 'oceans', 'sustainability', 'visualizations', 'water']",1078782,2016,May,Zaria Forman,"https://www.ted.com/talks/zaria_forman_drawings_that_show_the_beauty_and_fragility_of_earth
"
26,788,20,1464275203,2016-05-26,"['activism', 'community', 'health', 'health care', 'heart health', 'medical research', 'medicine', 'men', 'potential', 'public health', 'race', 'trust']",993232,2016,May,Joseph Ravenell,"https://www.ted.com/talks/joseph_ravenell_how_barbershops_can_keep_men_healthy
"
36,1082,24,1464361829,2016-05-27,"['collaboration', 'communication', 'entertainment', 'film', 'language', 'military', 'performance', 'performance art', 'theater', 'war']",3016666,2016,May,Adam Driver,"https://www.ted.com/talks/adam_driver_my_journey_from_marine_to_actor
"
39,858,23,1464707312,2016-05-31,"['Africa', 'HIV', 'big problems', 'communication', 'disease', 'future', 'global issues', 'health', 'health care', 'illness', 'inequality', 'innovation', 'medical research', 'medicine', 'parenting', 'public health']",929167,2016,May,Sue Desmond-Hellmann,"https://www.ted.com/talks/sue_desmond_hellmann_a_smarter_more_precise_way_to_think_about_public_health
"
71,814,23,1464793818,2016-06-01,"['Africa', 'Guns', 'activism', 'big problems', 'business', 'children', 'community', 'death', 'economics', 'global issues', 'humanity', 'inequality', 'security', 'society', 'violence', 'war']",1049990,2016,Jun,Samantha Nutt,"https://www.ted.com/talks/samantha_nutt_the_real_harm_of_the_global_arms_trade
"
28,1186,19,1464879929,2016-06-02,"['activism', 'communication', 'creativity', 'entertainment', 'family', 'film', 'identity', 'interview', 'life', 'motivation', 'personal growth', 'social change', 'television']",1025698,2016,Jun,Norman Lear,"https://www.ted.com/talks/norman_lear_an_entertainment_icon_on_living_a_life_of_meaning
"
60,756,30,1464965497,2016-06-03,"['Africa', 'beauty', 'creativity', 'environment', 'photography', 'technology', 'time', 'visualizations', 'water']",1588740,2016,Jun,Stephen Wilkes,"https://www.ted.com/talks/stephen_wilkes_the_passing_of_time_caught_in_a_single_photo
"
44,983,21,1465226126,2016-06-06,"['collaboration', 'education', 'history', 'innovation', 'intelligence', 'math', 'nature', 'statistics', 'visualizations']",1624428,2016,Jun,Cédric Villani,"https://www.ted.com/talks/cedric_villani_what_s_so_sexy_about_math
"
42,900,23,1465311703,2016-06-07,"['Google', 'Internet', 'art', 'beauty', 'big bang', 'collaboration', 'computers', 'culture', 'data', 'exploration', 'future', 'history', 'innovation', 'library', 'machine learning', 'museums', 'painting', 'society', 'software', 'technology', 'visualizations', 'world cultures']",923916,2016,Jun,Amit Sood,"https://www.ted.com/talks/amit_sood_every_piece_of_art_you_ve_ever_wanted_to_see_up_close_and_searchable
"
69,364,39,1465397735,2016-06-08,"['china', 'economics', 'education', 'entrepreneur', 'family', 'identity', 'world cultures']",2028383,2016,Jun,ShaoLan,"https://www.ted.com/talks/shaolan_the_chinese_zodiac_explained
"
103,708,25,1465485422,2016-06-09,"['TEDx', 'big problems', 'choice', 'culture', 'economics', 'education', 'investment', 'society', 'work']",1116194,2016,Jun,Sajay Samuel,"https://www.ted.com/talks/sajay_samuel_how_college_loans_exploit_students_for_profit
"
60,485,23,1465572169,2016-06-10,"['TED Fellows', 'activism', 'comedy', 'community', 'entertainment', 'humor', 'identity', 'religion', 'social change', 'society', 'terrorism']",1225718,2016,Jun,Negin Farsad,"https://www.ted.com/talks/negin_farsad_a_highly_scientific_taxonomy_of_haters
"
70,794,26,1465831127,2016-06-13,"['Africa', 'activism', 'agriculture', 'community', 'farming', 'food', 'future', 'global development', 'global issues', 'innovation', 'poverty', 'society']",1173235,2016,Jun,Andrew Youn,"https://www.ted.com/talks/andrew_youn_3_reasons_why_we_can_win_the_fight_against_poverty
"
49,537,29,1465917726,2016-06-14,"['big problems', 'collaboration', 'communication', 'community', 'global issues', 'humanity', 'military', 'nonviolence', 'protests', 'security', 'society', 'terrorism', 'violence', 'war']",878864,2016,Jun,Jamila Raqib,"https://www.ted.com/talks/jamila_raqib_the_secret_to_effective_nonviolent_resistance
"
23,425,29,1466002215,2016-06-15,"['TED Fellows', 'biotech', 'collaboration', 'creativity', 'design', 'exploration', 'future', 'hack', 'innovation', 'invention', 'materials', 'play', 'potential', 'science', 'technology']",1191591,2016,Jun,Andrew Pelling,"https://www.ted.com/talks/andrew_pelling_this_scientist_makes_ears_out_of_apples
"
18,1054,21,1466107255,2016-06-16,"['art', 'beauty', 'collaboration', 'communication', 'composing', 'entertainment', 'film', 'future', 'innovation', 'media', 'technology', 'virtual reality', 'visualizations']",811599,2016,Jun,Chris Milk,"https://www.ted.com/talks/chris_milk_the_birth_of_virtual_reality_as_an_art_form
"
49,895,21,1466176402,2016-06-17,"['Internet', 'choice', 'communication', 'design', 'future', 'innovation', 'interface design', 'motivation', 'potential', 'product design', 'social media', 'technology', 'web']",1434311,2016,Jun,Tristan Harris,"https://www.ted.com/talks/tristan_harris_how_better_tech_could_protect_us_from_distraction
"
43,637,35,1466433853,2016-06-20,"['TEDx', 'activism', 'community', 'compassion', 'death', 'global issues', 'humanity', 'identity', 'life', 'social change', 'society', 'terrorism', 'violence']",813426,2016,Jun,Gill Hicks,"https://www.ted.com/talks/gill_hicks_i_survived_a_terrorist_attack_here_s_what_i_learned
"
70,408,28,1466521660,2016-06-21,"['TED Fellows', 'activism', 'big problems', 'community', 'genetics', 'health', 'health care', 'inequality', 'medical research', 'medicine', 'science', 'society']",809398,2016,Jun,Keolu Fox,"https://www.ted.com/talks/keolu_fox_why_genetic_research_must_be_more_diverse
"
73,868,27,1466607281,2016-06-22,"['children', 'communication', 'community', 'education', 'global development', 'global issues', 'india', 'policy', 'potential']",1246214,2016,Jun,Seema Bansal,"https://www.ted.com/talks/seema_bansal_how_to_fix_a_broken_education_system_without_any_more_money
"
59,915,29,1466694337,2016-06-23,"['TED Books', 'communication', 'humanity', 'humor', 'identity', 'introvert', 'personality', 'psychology', 'self']",4235594,2016,Jun,Brian Little,"https://www.ted.com/talks/brian_little_who_are_you_really_the_puzzle_of_personality
"
30,440,29,1466779565,2016-06-24,"['architecture', 'cities', 'community', 'design', 'environment', 'potential', 'product design', 'public spaces', 'society', 'urban planning']",1396369,2016,Jun,Tom Hulme,"https://www.ted.com/talks/tom_hulme_what_can_we_learn_from_shortcuts
"
24,675,23,1467038171,2016-06-27,"['Blindness', 'astronomy', 'collaboration', 'data', 'disability', 'energy', 'exploration', 'hearing', 'innovation', 'nature', 'physics', 'science', 'technology']",803813,2016,Jun,Wanda Diaz Merced,"https://www.ted.com/talks/wanda_diaz_merced_how_a_blind_astronomer_found_a_way_to_hear_the_stars
"
36,1054,22,1467125161,2016-06-28,"['AI', 'algorithm', 'art', 'beauty', 'brain', 'collaboration', 'demo', 'future', 'innovation', 'intelligence', 'machine learning', 'science', 'science and art', 'visualizations']",1413042,2016,Jun,Blaise Agüera y Arcas,"https://www.ted.com/talks/blaise_aguera_y_arcas_how_computers_are_learning_to_be_creative
"
126,697,35,1467214268,2016-06-29,"['TEDx', 'choice', 'collaboration', 'communication', 'decision-making', 'identity', 'leadership', 'motivation', 'personal growth', 'society']",3210972,2016,Jun,Julia Galef,"https://www.ted.com/talks/julia_galef_why_you_think_you_re_right_even_if_you_re_wrong
"
30,289,32,1467299918,2016-06-30,"['Blindness', 'DNA', 'TED Fellows', 'ancient world', 'animals', 'biodiversity', 'biology', 'biomechanics', 'brain', 'curiosity', 'ecology', 'environment', 'evolution', 'exploration', 'fish', 'history', 'life', 'nature', 'science', 'sight', 'time']",971212,2016,Jun,Prosanta Chakrabarty,"https://www.ted.com/talks/prosanta_chakrabarty_clues_to_prehistoric_times_found_in_blind_cavefish
"
40,518,28,1467385734,2016-07-01,"['Criminal Justice', 'United States', 'activism', 'big problems', 'culture', 'live music', 'music', 'performance', 'personal growth', 'piano', 'policy', 'prison', 'singer', 'social change', 'society', 'vocals']",1538107,2016,Jul,John Legend,"https://www.ted.com/talks/john_legend_redemption_song
"
65,625,27,1467731731,2016-07-05,"['Middle East', 'architecture', 'big problems', 'cities', 'collaboration', 'community', 'design', 'disaster relief', 'engineering', 'identity', 'infrastructure', 'potential', 'public spaces', 'refugees', 'religion', 'security', 'social change', 'society', 'urban planning', 'violence', 'war']",888896,2016,Jul,Marwa Al-Sabouni,"https://www.ted.com/talks/marwa_al_sabouni_how_syria_s_architecture_laid_the_foundation_for_brutal_war
"
353,1042,33,1467818768,2016-07-06,"['Europe', 'big problems', 'choice', 'collaboration', 'communication', 'community', 'democracy', 'future', 'global development', 'global issues', 'government', 'history', 'humanity', 'identity', 'immigration', 'inequality', 'news', 'policy', 'politics', 'refugees', 'social change', 'society']",2432449,2016,Jul,Alexander Betts,"https://www.ted.com/talks/alexander_betts_why_brexit_happened_and_what_to_do_next
"
112,648,26,1467904870,2016-07-07,"['Internet', 'TED Fellows', 'animation', 'art', 'bullying', 'comedy', 'communication', 'design', 'fear', 'humor', 'identity', 'language', 'media', 'society', 'speech', 'vocals']",1370547,2016,Jul,Safwat Saleem,"https://www.ted.com/talks/safwat_saleem_why_i_keep_speaking_up_even_when_people_mock_my_accent
"
30,797,26,1467987813,2016-07-08,"['Senses', 'TEDx', 'collaboration', 'communication', 'design', 'disability', 'innovation', 'personal growth', 'society']",1162751,2016,Jul,Elise Roy,"https://www.ted.com/talks/elise_roy_when_we_design_for_disability_we_all_benefit
"
38,842,28,1468249217,2016-07-11,"['Middle East', 'business', 'leadership', 'women', 'women in business', 'work']",1827512,2016,Jul,Leila Hoteit,"https://www.ted.com/talks/leila_hoteit_3_lessons_on_success_from_an_arab_businesswoman
"
55,647,29,1468335904,2016-07-12,"['aging', 'curiosity', 'exploration', 'science']",1475291,2016,Jul,Eric Haseltine,"https://www.ted.com/talks/eric_haseltine_what_will_be_the_next_big_scientific_breakthrough
"
30,952,23,1468422019,2016-07-13,"['Anthropocene', 'Natural resources', 'agriculture', 'animals', 'biodiversity', 'children', 'climate change', 'ecology', 'environment', 'garden', 'green', 'life', 'nature', 'parenting', 'plants', 'sustainability', 'teaching', 'trees']",990075,2016,Jul,Emma Marris,"https://www.ted.com/talks/emma_marris_nature_is_everywhere_we_just_need_to_learn_to_see_it
"
